Baq_Solar,Bog_Solar,Cali_Solar,Ctg_Solar,Med_Solar,StM_Solar,Baq_Wind,Bog_Wind,Cali_Wind,Ctg_Wind,Med_Wind,StM_Wind
0,0,0,0,0,0,27.189,0.2265,1.8966,7.27365,0.5778,31.90575
0,0,0,0,0,0,30.12975,0.47475,2.3178,13.96065,0.5166,35.3058
0,0,0,0,0,0,35.6088,0.37185,0.9492,26.82555,0.51705,41.4768
0,0,0,0,0,0,45.97095,0.36765,0.16215,35.78205,0.50085,51.0939
0,0,0,0,0,0,53.2998,0.0936,0.4587,31.76865,0.6717,58.24965
0,0,0,0,0,0,48.3927,0.00375,1.5495,25.22925,0.162,61.91265
0,0,0,0,0,0,46.134,0.00165,2.5476,28.11495,0.0168,65.5857
0,0,0,0,0,0,45.2748,0.00555,2.7129,43.9857,0.00615,58.65165
0,0,0,0,0,0,45.44355,0.0111,2.04345,57.4296,0.0078,47.5083
0,0,0,0,0,0,44.2587,0.02175,1.43085,51.86745,0.0042,41.70225
0.9021,6.9723,1.6659,0.6306,3.65685,1.3788,36.32415,0.04545,0.74535,34.9389,0.0015,37.39215
9.94575,32.35095,15.651,6.3453,27.501,11.67675,24.7047,0.06435,0.2292,19.16805,0.00135,29.8125
16.6722,53.23365,36.29475,13.60425,51.29145,24.4005,13.9917,0.15975,0.0636,7.79265,0.01905,23.0061
22.3632,72.6681,57.9252,21.15255,70.0677,31.54095,6.23415,0.366,0.01665,1.3449,0.0648,14.29575
28.5738,87.2694,68.08485,26.367,91.73865,35.80335,1.78485,0.94905,0.0309,0.366,0.0768,6.19575
31.725,94.5639,66.77775,31.791,93.84645,39.37995,1.5171,1.81935,1.24455,0.2226,0.02775,5.5791
31.4511,87.4833,61.48305,33.08505,91.8981,39.20865,3.5082,2.7756,3.04275,0.228,0.0198,12.01485
29.1018,76.25295,53.3964,30.7569,64.18815,32.8584,5.3877,3.7881,4.5441,0.2724,0.0909,15.52605
23.7159,49.51305,36.7557,25.61775,39.80985,25.0497,8.67765,4.1217,5.91555,0.58065,0.2958,18.30075
14.97495,31.49235,24.9099,16.0458,20.0118,15.56865,11.7294,3.7746,6.1434,1.87785,0.12525,19.1265
6.33045,14.6361,11.48445,6.29175,7.0644,5.8578,13.59195,2.6199,6.0969,2.87385,0.0342,17.6589
0.4713,1.5222,1.85925,0.5505,1.00215,0.2541,16.863,1.524,4.8471,4.6902,0.1431,17.4459
0,0,0,0,0,0,24.02745,2.0121,3.7461,8.9154,0.543,21.5982
0,0,0,0,0,0,28.48965,3.26085,4.1508,14.0091,0.87135,26.352
0,0,0,0,0,0,32.9697,4.5357,4.78275,22.01295,9.6279,30.93975
0,0,0,0,0,0,38.4177,5.05215,5.59455,30.15855,11.47005,37.0371
0,0,0,0,0,0,39.6615,4.06365,6.67875,28.60395,6.84045,42.5736
0,0,0,0,0,0,36.10995,3.73635,6.6546,23.03745,3.6282,40.80615
0,0,0,0,0,0,34.11165,2.82975,5.9793,22.3455,1.58205,40.42425
0,0,0,0,0,0,38.96505,1.2177,5.62335,25.66425,0.6132,44.3172
0,0,0,0,0,0,43.8315,0.3846,4.57725,32.973,0.1716,48.0117
0,0,0,0,0,0,46.68135,0.07185,3.5517,40.1352,0.2313,50.51145
0,0,0,0,0,0,43.6989,0.04215,2.2167,38.8584,0.3612,47.86785
0,0,0,0,0,0,35.84745,0.05175,1.2138,28.60035,0.2778,41.25975
1.01985,3.0681,0.8145,0.78315,2.05695,1.36515,26.60985,0.06885,0.62295,16.84905,0.0858,33.45975
12.19035,15.093,11.64885,9.3525,18.8946,13.5459,15.0279,0.08985,0.60165,7.21845,0.00885,23.5929
27.189,28.1544,34.28745,20.2983,42.80865,29.90235,7.90005,0.2685,0.4077,2.1954,0.45105,17.81085
38.16045,45.5205,63.3138,29.1708,59.01255,48.2799,4.19355,1.62705,0.17715,0.82335,0.71145,11.6349
44.63445,63.7386,84.4719,36.34215,84.41895,59.74965,1.8537,3.0228,0.48105,0.2271,0.88845,6.94545
46.65285,71.2227,86.8944,41.091,87.9648,62.42205,0.46395,2.9595,3.31245,0.03525,0.525,3.30015
44.6967,75.12405,83.21655,42.95025,72.5562,58.5144,0.3453,2.9922,8.0412,0.00345,0.3078,5.05845
37.989,68.5167,72.50595,39.6498,59.721,49.9251,0.5103,2.5485,11.20995,0.0012,0.23025,7.1475
30.66435,55.61445,54.2853,31.03485,46.85955,39.70995,1.1067,1.5573,11.98335,0.0384,0.2082,10.4406
22.52145,39.20385,34.3071,21.44985,29.94375,27.28275,3.0594,0.765,11.0643,0.4392,0.1578,13.40055
10.33425,20.2251,16.40715,9.6879,13.07025,12.09405,7.59375,0.34335,8.7195,1.5471,0.08925,17.8962
0.86475,2.6766,3.0276,1.0386,1.5918,0.75945,15.78555,0.1656,4.83075,3.09735,0.24795,22.8981
0,0,0,0,0,0,25.43595,0.22245,1.62735,6.3963,1.641,27.6942
0,0,0,0,0,0,31.44735,0.27315,1.29825,11.09775,2.20815,34.4874
0,0,0,0,0,0,34.23345,0.4062,2.78625,17.53845,3.05145,40.4487
0,0,0,0,0,0,40.80015,0.60225,5.0484,26.42085,2.73255,48.14775
0,0,0,0,0,0,47.6214,0.5811,6.79275,37.3695,1.2186,55.545
0,0,0,0,0,0,54.63855,0.69075,8.2893,48.0129,0.37845,61.9098
0,0,0,0,0,0,59.886,0.57945,10.12455,50.75115,0.0651,63.34575
0,0,0,0,0,0,58.6575,0.75015,11.6109,48.3006,0.01095,62.93175
0,0,0,0,0,0,56.15355,0.85635,12.40785,50.51535,0.01125,60.07575
0,0,0,0,0,0,57.6348,0.64845,12.61365,60.4302,0.02505,61.38105
0,0,0,0,0,0,51.6243,0.58455,9.8223,67.0506,0.05895,54.22605
0,0,0,0,0,0,47.2239,0.6807,6.1368,69.4221,0.0732,44.9934
2.10555,4.97385,1.3554,0.88485,0.55245,3.90165,42.00315,1.041,2.29155,67.2894,0.0465,37.3014
19.33245,28.9425,12.47445,11.03295,7.28265,28.83615,30.4509,1.3719,0.5745,57.11445,0.048,29.8818
41.81895,54.22635,27.3042,24.8724,17.43525,59.65515,23.78325,0.95085,0.52035,46.45185,0.63315,24.46035
60.90975,75.71865,39.858,37.1055,26.60895,83.0295,15.54495,0.42135,0.48795,35.04705,1.7514,15.3405
73.1223,92.47185,51.6378,44.84205,30.4362,97.07055,9.6609,0.04185,0.71325,25.3434,1.3497,9.27285
78.26205,90.89955,56.5161,48.97065,33.03585,104.0994,5.3568,0.0291,1.23105,15.46785,1.06485,5.3352
77.54325,75.45885,53.2647,48.9996,31.5699,103.05405,4.1247,0.36855,2.0031,6.9096,0.4065,5.35875
69.67425,58.5282,45.8298,44.57745,28.12635,94.929,3.087,0.5088,2.9976,2.46765,0.0927,6.1023
56.26995,37.4181,37.3947,36.1017,24.67815,79.3509,2.28135,0.33975,3.8058,1.05585,0.0057,5.80065
36.14595,22.65735,25.8402,23.8035,15.82125,52.25475,2.6598,0.1995,3.7947,1.20015,0,6.19935
16.233,10.4268,12.2694,10.8009,7.55655,24.35745,4.37625,0.0888,2.94735,2.96355,0.0003,9.16035
1.44465,1.0911,2.15625,1.04805,0.77865,1.9545,11.78745,0.03765,1.593,8.9925,0.00135,12.61365
0,0,0,0,0,0,24.4767,0.02865,0.83955,19.24185,0.02955,17.3316
0,0,0,0,0,0,29.4645,0.02745,1.43745,27.02265,0.0963,21.9012
0,0,0,0,0,0,30.0855,0.0264,3.6384,32.69985,0.3372,24.71025
0,0,0,0,0,0,29.8704,0.01605,7.40295,37.8051,0.84885,25.86
0,0,0,0,0,0,28.9458,0.0036,11.80875,39.0579,1.071,26.99085
0,0,0,0,0,0,28.1739,0,16.4193,36.9687,0.32745,29.07255
0,0,0,0,0,0,28.40895,0,21.86595,34.79175,0.05415,31.36845
0,0,0,0,0,0,29.4279,0.0003,26.82825,33.11145,0.0135,33.7677
0,0,0,0,0,0,30.12405,0.0183,26.70945,31.12845,0.0144,34.6089
0,0,0,0,0,0,28.2846,0.1119,30.73425,28.75065,0.0408,34.26045
0,0,0,0,0,0,21.35685,0.08175,31.67925,21.13725,0.0255,28.75065
0,0,0,0,0,0,15.17715,0.03765,29.25675,13.1925,0.0153,23.30175
2.35695,2.96595,1.00215,1.2117,0.3762,3.5373,9.97905,0.00495,21.0399,8.0526,0.0528,19.101
19.6566,16.94775,9.6579,14.68065,6.4002,24.1296,4.9662,0.21165,15.6876,3.3543,0.111,14.50665
38.00595,30.97695,22.52265,31.56165,21.07665,46.9428,0.8946,1.8576,15.5226,0.1203,0.16815,9.98535
51.19635,42.6078,34.8345,46.73715,36.8577,64.1481,0.2496,3.1995,8.106,0,0.21675,6.5463
60.32835,55.53855,43.07805,56.7537,46.1781,75.4491,0.0009,1.8111,3.86055,0,0.28665,3.92805
68.34615,66.24315,51.4815,63.05985,48.207,79.11255,0.0006,0.3963,3.80145,0,0.06885,2.5494
67.9131,70.92165,54.45345,62.1588,44.26005,74.64915,0.0003,0.07185,6.6168,0,0.0033,2.7483
53.8362,70.6725,52.49325,57.4239,37.64055,63.90195,0.08325,0.08835,11.8218,0.00165,0.0006,4.0572
39.921,59.79765,38.71395,46.78485,29.59845,44.6388,1.37055,0.2283,18.0909,0.07695,0.00555,8.74155
25.47195,37.08345,25.93635,32.5797,21.4713,26.61645,3.79395,0.3231,21.23685,0.6918,0.01065,12.8559
10.10775,13.5243,10.99365,14.61045,9.2322,9.67545,6.65715,0.24855,17.84175,2.47005,0.00465,16.65855
0.69375,1.39875,1.95165,1.48185,0.8946,0.5034,11.0793,0.19185,10.0863,4.80825,0.0486,20.09565
0,0,0,0,0,0,17.65785,0.3309,5.5497,7.33005,0.6666,24.7707
0,0,0,0,0,0,22.68105,0.5397,6.7551,8.98695,1.44165,27.8355
0,0,0,0,0,0,24.6273,0.4635,7.60125,9.6114,2.16645,30.46275
0,0,0,0,0,0,25.50915,0.16815,8.60415,9.4236,1.34865,33.46185
0,0,0,0,0,0,24.6759,0.0444,11.43855,8.8095,0.41895,35.46675
0,0,0,0,0,0,23.9688,0.01275,12.81735,7.9851,0.066,40.49325
0,0,0,0,0,0,23.6529,0.00555,14.3061,6.372,0.00675,41.2446
0,0,0,0,0,0,23.6997,0.0012,15.7677,5.24805,0.0015,40.84695
0,0,0,0,0,0,23.9586,0.0003,15.8244,5.89395,0.20835,41.8293
0,0,0,0,0,0,25.2195,0.00015,15.67725,8.20605,0.957,44.256
0,0,0,0,0,0,25.4499,0.00015,12.96675,12.04935,0.8151,39.23655
0,0,0,0,0,0,23.184,0.00075,8.8164,11.04825,0.33315,35.6481
0.5004,7.683,2.5431,0.33495,1.3719,1.6032,20.59005,0.0018,3.0717,7.87275,0.33225,31.995
6.80715,36.49185,21.53325,5.4576,9.33945,14.33595,17.42835,0.00315,0.60945,4.12665,0.1701,23.24355
16.4112,71.9286,53.5842,12.6678,17.99325,32.64105,12.5052,0.0423,0.0696,2.68365,0.05565,17.95005
27.0039,91.24995,78.6399,21.5226,25.55025,51.38955,9.74955,0.27585,0,2.36895,0.05595,11.8035
36.80715,102.24435,99.24435,31.7034,28.2789,66.05865,6.0906,0.65805,0.00015,1.8594,0.01275,6.91635
43.65885,102.04125,106.551,40.90275,32.1189,74.27325,2.8632,1.14045,1.4916,0.6174,0.0003,4.88205
45.8364,93.8862,100.5135,46.6914,36.6471,74.5968,2.103,1.8393,7.6344,0.0252,0,5.4765
39.3669,79.18665,88.89615,43.28715,39.71955,66.3489,1.3059,2.84085,13.4973,0,0,5.4648
31.36275,54.4557,56.1681,34.2183,36.9462,53.03145,1.437,3.65235,22.66995,0,0,6.24945
19.51185,30.48,33.89085,22.42605,26.3769,32.2566,5.37525,3.3405,28.8213,0.0078,0,15.4266
8.18835,12.8877,17.4159,8.9067,14.09715,12.8931,12.34815,2.02005,28.11855,2.56395,0,20.28975
0.6045,1.09965,3.66255,0.7491,1.99065,0.8505,23.86815,0.999,20.4159,8.994,0,25.11045
0,0,0,0,0,0,34.36095,0.9492,10.863,15.00645,0.00045,28.7592
0,0,0,0,0,0,38.03985,0.85335,10.19265,17.0787,0.0342,32.0712
0,0,0,0,0,0,38.65365,1.0185,11.02455,18.939,0.14055,36.79305
0,0,0,0,0,0,37.3059,1.70775,13.13055,21.60345,0.1311,40.73265
0,0,0,0,0,0,38.55,1.9215,14.77425,26.49045,0.11235,47.25375
0,0,0,0,0,0,40.44765,1.13385,16.90605,32.8827,0.31215,52.3764
0,0,0,0,0,0,43.4703,0.65745,21.60345,38.07435,0.49215,54.2412
0,0,0,0,0,0,52.80255,0.2541,33.27675,43.3794,0.6405,59.6682
0,0,0,0,0,0,60.0684,0.0978,35.30085,49.0734,0.32145,67.10505
0,0,0,0,0,0,64.48155,0.0363,33.4482,55.6464,0.08205,73.5405
0,0,0,0,0,0,62.9328,0.0048,29.91285,57.8454,0.02085,74.07705
0,0,0,0,0,0,57.62265,0,19.1718,55.63425,0.00315,71.6946
2.58225,1.527,0.5097,2.1696,1.80195,3.79695,52.6548,0,8.29695,49.7343,0.0015,67.1436
22.98405,12.0426,6.5244,21.75825,13.03845,29.68875,42.7827,0.00015,3.43245,38.9832,0.0033,56.4354
48.2694,26.69715,16.6149,46.0035,26.29965,57.48225,32.82735,0.006,1.5855,25.134,0.0462,43.9644
67.80795,39.18735,31.36035,69.2976,41.60415,74.3322,18.88245,0.04875,1.29555,11.17215,0.0639,32.41005
80.47185,50.64225,46.89915,82.89135,57.60765,83.68665,9.57795,0.3369,3.6012,3.17175,0.06015,22.326
83.3094,57.8643,63.9858,90.987,71.4807,89.05455,5.3616,1.0824,9.40785,0.72585,0.15855,15.8766
78.53235,57.4389,66.5085,91.81725,67.7031,82.9464,2.5767,1.7448,16.69245,0.27555,0.32085,9.2163
64.449,47.06085,53.5905,83.54325,55.22235,66.8742,6.07845,2.08065,25.1112,0.19095,0.411,16.1175
44.23965,36.3225,35.37225,67.85115,41.256,47.4693,14.18055,1.8594,32.9685,1.8561,0.48495,25.09245
27.7614,22.3122,22.0974,44.24925,23.9445,27.73455,23.9394,1.76655,36.65985,7.0737,0.40725,32.08005
12.1038,9.76635,9.76635,21.37365,10.42965,11.57895,31.0575,0.735,35.2761,11.50245,0.12825,36.10575
1.0275,0.9762,1.6926,2.77995,1.13325,0.80055,36.08385,0.2676,24.41775,16.9386,0.24765,37.7394
0,0,0,0,0,0,40.848,0.18615,19.19475,23.26695,1.66635,41.16405
0,0,0,0,0,0,41.6514,0.135,20.16765,27.49575,1.7445,46.54035
0,0,0,0,0,0,40.2843,0.1023,14.4681,30.74835,1.52355,50.346
0,0,0,0,0,0,39.76875,0.10335,9.2916,34.22925,1.1262,53.2494
0,0,0,0,0,0,40.8291,0.2397,7.02945,41.60625,0.26745,53.24895
0,0,0,0,0,0,41.3784,0.4347,7.95015,51.4542,0.01245,48.3903
0,0,0,0,0,0,39.87735,0.30015,11.74455,58.2495,0.00405,45.74265
0,0,0,0,0,0,39.7506,0.26895,14.32785,56.8365,0.0075,47.17455
0,0,0,0,0,0,45.09915,0.42435,18.1377,50.1255,0.0033,51.0993
0,0,0,0,0,0,49.73865,0.4656,20.32155,46.1454,0.0003,52.0359
0,0,0,0,0,0,48.39255,0.32715,17.60685,44.92275,0.03705,51.92445
0,0,0,0,0,0,43.7049,0.13035,13.26255,42.19275,0.0423,48.77565
3.66225,1.69005,0.66045,2.01,0.921,5.09025,38.30535,0.08595,10.71975,40.73925,0.0069,42.74085
31.50615,17.30685,7.89135,23.84595,10.674,36.921,28.7502,0.0153,7.26405,33.9642,0.00165,32.98425
62.47035,39.9441,20.5617,53.8152,23.18205,70.67835,25.11735,0.00045,6.6135,30.88515,0.0111,22.0593
87.91605,60.56055,31.91925,77.63895,32.1135,94.48665,15.4284,0.0423,5.0871,21.6759,0.0639,11.03385
103.72575,64.97685,39.996,92.6262,38.53665,108.75015,6.19605,0.285,7.6227,12.82155,0.02235,1.88715
111.54,64.6575,45.4515,100.7562,44.86245,115.55775,4.0107,0.43275,14.8497,6.85965,0.02445,1.18065
111.84285,62.88765,53.69205,102.96735,46.3902,115.476,3.3324,0.462,21.17805,3.77115,0.0387,1.02105
105.41415,58.2372,52.24335,97.77555,46.8948,108.6393,7.98795,0.49725,23.88405,3.0276,0.0642,5.8515
92.2443,47.28735,37.7367,86.7849,41.1939,94.79775,12.93555,0.61665,24.54885,4.22625,0.11415,9.5349
69.62505,34.26375,25.2375,64.9422,27.9414,73.03695,20.9826,0.65985,20.9769,11.19795,0.1053,17.1684
41.09595,18.29475,11.77305,39.26175,11.94345,42.7887,31.1655,0.5478,15.3837,21.59685,0.0186,25.15875
5.5188,2.6202,2.1621,6.25815,0.76455,4.6653,41.6955,0.4245,8.9367,36.2958,0.0594,32.11785
0,0,0,0,0,0,45.3681,0.36435,7.41735,45.29925,0.321,35.24055
0,0,0,0,0,0,43.3662,0.28845,8.82945,43.6002,0.45105,37.79445
0,0,0,0,0,0,39.06195,0.21255,10.2651,38.8563,0.24945,37.96155
0,0,0,0,0,0,35.3682,0.08805,10.73235,37.99155,0.1167,36.34005
0,0,0,0,0,0,36.9492,0.08445,11.42475,39.5136,0.6885,36.45375
0,0,0,0,0,0,40.64085,0.6087,12.5223,39.3201,1.6518,38.2077
0,0,0,0,0,0,40.23615,2.67765,16.19415,38.2911,1.1724,38.86005
0,0,0,0,0,0,38.3118,3.5175,18.16695,36.64785,0.3255,37.41765
0,0,0,0,0,0,35.58195,3.1707,21.0921,34.1112,0.0768,34.60545
0,0,0,0,0,0,31.8093,3.14055,20.07105,30.12885,0.05985,30.59295
0,0,0,0,0,0,26.82165,3.29115,17.25495,25.59465,0.0426,25.2834
0,0,0,0,0,0,22.95945,1.9212,15.64785,22.69125,0.02655,20.2671
5.03205,2.502,1.6299,3.64635,0.48915,6.1524,19.8111,1.12665,10.1472,20.04285,0.0129,16.6545
34.6842,17.55015,14.3988,29.1495,7.1181,37.6791,12.51645,0.32325,5.43945,13.77645,0.00075,12.10545
64.43385,41.5548,32.0826,57.7173,19.88805,68.73165,9.13935,0.63375,3.54405,10.97745,0,6.8421
89.54385,69.9081,54.46575,81.3966,30.987,91.4712,4.18785,1.2123,3.63765,7.2084,0,1.1415
104.4132,84.75615,63.05925,99.7488,36.87855,106.84935,3.77895,2.0634,5.89875,4.9362,0,1.19235
111.8043,86.1909,66.72975,107.05965,43.43085,114.21405,8.2239,2.21025,9.7302,4.5585,0.00075,6.60885
110.8215,75.345,65.6697,107.95155,49.16715,110.79945,11.8149,1.9896,13.4178,5.12715,0.00705,9.16365
102.906,55.86195,51.8799,101.88915,51.24825,101.2308,15.87495,1.7946,17.00385,7.0317,0.0321,10.93125
87.0849,43.39815,39.9387,88.6995,35.6184,82.4619,21.16815,1.4052,17.80935,11.8146,0.04245,13.46835
66.19605,28.2057,27.54285,65.83155,20.4447,59.7207,27.32715,1.2168,17.9316,16.9761,0.0423,18.3606
40.37595,12.69285,13.22415,40.3314,7.6545,35.1312,30.12495,0.6903,16.64745,19.94655,0.0288,20.15175
5.47605,1.42035,2.1909,6.4164,0.74055,3.82905,32.01,0.23505,11.0664,23.919,0.07755,21.4029
0,0,0,0,0,0,32.68005,0.17955,7.71285,27.62865,0.1239,23.18745
0,0,0,0,0,0,30.5994,0.13125,7.6476,28.05585,0.08295,24.17205
0,0,0,0,0,0,29.0772,0.0459,7.62675,28.67145,0.02295,24.37305
0,0,0,0,0,0,30.01095,0.0381,6.39885,30.3375,0.00465,24.7629
0,0,0,0,0,0,31.0596,0.10335,6.32175,31.3608,0.00765,25.68015
0,0,0,0,0,0,33.77955,0.1749,6.39255,35.80305,0.2088,26.82615
0,0,0,0,0,0,35.688,0.20145,7.0779,40.91475,0.34905,26.90865
0,0,0,0,0,0,35.52255,0.24465,9.4497,46.44015,0.1824,24.63705
0,0,0,0,0,0,34.81515,0.1866,11.06865,44.3865,0.12615,25.4571
0,0,0,0,0,0,34.935,0.78255,11.08815,35.7489,0.15735,30.4119
0,0,0,0,0,0,33.4611,1.17735,8.3358,28.7103,0.22215,33.4368
0,0,0,0,0,0,32.10255,2.3439,5.57775,24.8004,0.264,31.6002
7.79865,1.43235,2.8503,5.52435,1.29165,8.7126,28.75845,3.9177,4.5078,22.2621,0.08655,28.09695
42.49365,8.8461,21.9051,37.27485,11.6379,44.0118,18.9675,2.2101,3.96615,15.17805,0.00435,22.2459
72.55035,18.4089,49.017,67.8495,23.7876,74.54955,13.01145,1.49805,3.20655,9.9885,0,14.3448
91.3083,28.28835,72.6561,88.4718,37.89375,93.42855,6.7581,2.1207,3.61605,4.3386,0.0021,6.62685
96.5286,38.21445,81.1143,103.50825,51.24915,104.69655,3.2718,2.9577,9.8901,1.38945,0.00375,1.32015
100.3104,48.3282,78.3987,110.77215,61.6914,110.0415,7.27605,3.2643,18.4461,0.9312,0.00045,5.6496
97.5846,53.5569,67.848,110.3397,67.14915,106.62045,10.8672,3.2013,22.2177,1.8915,0.00045,7.5042
82.13505,50.55165,49.005,103.7601,62.62995,85.1112,16.28235,2.7315,22.90035,5.7582,0.00495,10.1949
67.2684,38.2872,34.36605,90.01995,51.8544,68.9442,22.36065,2.2053,22.87635,14.68905,0.018,15.43875
47.16465,23.90325,20.02215,71.38125,31.64745,48.07395,27.07515,1.44195,22.20525,21.59715,0.03165,17.36055
23.0271,10.41495,8.90445,43.21605,13.584,21.49845,29.1231,0.66435,18.2229,27.2358,0.0573,18.94905
2.7609,1.2072,1.5312,7.4031,1.8201,1.7607,32.42775,0.2115,10.9335,34.1832,0.09,20.2185
0,0,0,0,0,0,35.43765,0.22455,6.59985,41.0052,0.2958,22.91145
0,0,0,0,0,0,37.29885,0.2355,5.1348,43.3374,0.7809,26.4444
0,0,0,0,0,0,40.4475,0.16275,4.2384,46.46055,1.35165,29.9241
0,0,0,0,0,0,42.14145,0.10155,4.49355,48.11685,1.8612,31.02855
0,0,0,0,0,0,40.80405,0.06795,6.75585,47.47335,1.5888,30.04185
0,0,0,0,0,0,39.56265,0.0597,9.40035,45.9843,1.33485,28.69635
0,0,0,0,0,0,38.6946,0.06645,10.5972,44.9757,1.7691,27.31905
0,0,0,0,0,0,37.6473,0.10965,11.0217,44.9916,1.83705,26.48775
0,0,0,0,0,0,36.5616,0.17385,10.58475,46.36095,1.7277,25.99665
0,0,0,0,0,0,36.22785,0.40815,8.6235,46.67835,1.8624,26.73915
0,0,0,0,0,0,34.9389,1.62645,3.95565,45.4164,1.4379,26.1462
0,0,0,0,0,0,33.5031,2.0031,1.1178,44.41695,0.885,23.33925
6.7974,3.0432,2.5554,7.45005,0.72675,7.79775,30.83205,1.27935,0.30195,41.3421,0.27765,20.35305
39.40815,16.6578,19.68405,42.10035,9.9609,42.18105,19.69605,0.95115,0.12015,26.9385,0.05355,15.3543
68.8878,28.77825,39.4851,72.38415,23.5653,72.9228,12.9588,2.54775,0.3603,17.3262,0.0195,9.2589
87.5454,38.62455,57.6333,92.80335,36.9345,93.42,4.48815,3.2505,1.15785,7.90275,0.0123,1.63365
99.6324,51.8337,72.0291,106.29345,50.60025,107.33745,5.328,2.5095,3.07515,6.1839,0.00735,2.4714
104.295,54.78975,68.00385,112.65435,53.5908,112.9971,10.84875,1.85715,7.6008,9.72615,0.0021,6.55365
102.72375,58.75785,64.45515,112.9476,55.6434,110.0934,19.287,1.55235,13.422,16.18935,0.00255,11.3829
100.01145,49.52685,49.3089,106.83165,47.8806,102.11655,27.22035,1.386,17.65815,22.29735,0.0567,16.2864
89.2176,36.9999,40.50585,93.915,29.96655,85.9581,32.94885,1.4565,17.6559,26.61315,0.12105,21.88035
70.0107,22.0602,31.2681,74.61885,19.26285,63.09045,36.78495,1.53045,15.21405,29.12565,0.1344,25.059
42.40575,9.9726,19.0563,47.31975,8.1111,37.66305,36.10695,1.0182,13.0233,30.12765,0.0954,25.21455
5.79,1.00515,4.0527,8.2959,0.9603,3.94635,36.79155,0.7185,10.0629,34.93995,0.05385,24.97935
0,0,0,0,0,0,38.3229,1.20765,6.31725,42.3777,0.0996,25.8828
0,0,0,0,0,0,38.8566,1.8579,5.70855,46.68405,0.4005,27.53085
0,0,0,0,0,0,42.0492,1.6728,6.80925,52.314,1.026,30.25305
0,0,0,0,0,0,45.0588,1.6245,7.2423,55.17945,1.44555,33.7275
0,0,0,0,0,0,46.76445,1.93965,6.62805,54.23355,0.7665,35.16315
0,0,0,0,0,0,48.3327,2.12235,5.38305,51.48375,0.19215,36.78615
0,0,0,0,0,0,49.01595,1.8831,5.2767,48.26715,0.0126,37.6272
0,0,0,0,0,0,48.38865,1.49835,5.8023,45.37245,0.0069,36.49545
0,0,0,0,0,0,48.05745,0.90675,6.708,44.2326,0.0183,34.1082
0,0,0,0,0,0,46.2144,0.31635,6.6189,43.92195,0.04245,31.5492
0,0,0,0,0,0,42.3726,0.0747,4.85685,44.63715,0.1002,28.27635
0,0,0,0,0,0,40.3284,0.0105,2.1282,44.0916,0.0474,25.07895
8.1,2.0532,1.1595,7.2582,2.21715,9.1698,37.17495,0.0018,0.5421,40.44855,0.00075,22.1514
43.00785,12.00945,13.8516,41.85375,20.34855,44.27055,26.7891,0.0042,0.0828,27.4098,0.00135,18.7206
72.7674,24.44535,37.2837,72.0255,45.0591,74.5902,21.6042,0.10155,0.00015,21.8862,0.1131,11.87745
93.45555,33.94245,53.0433,92.8263,60.1044,96.0393,12.6021,0.5238,0.0006,11.86035,0.1743,4.794
106.6767,43.74765,61.4337,106.47195,78.71745,108.9051,8.3472,0.90885,0,5.78985,0.20565,3.16965
113.1942,50.71035,68.86425,113.9688,97.95525,115.1574,7.28475,0.6903,0,3.6984,0.1665,2.9511
113.2977,49.39035,71.26455,114.36375,91.00665,114.74745,9.3681,0.33375,0.0303,3.77565,0.14715,4.077
106.44255,42.10125,63.4167,108.0237,69.0558,107.69115,15.38145,0.16425,0.51885,7.4865,0.16185,6.9333
93.0405,29.95665,46.26915,95.32095,53.35965,93.59175,24.38955,0.0879,0.76575,16.38045,0.20385,11.38785
73.0863,18.7995,27.1059,75.2766,29.0442,72.33315,33.19575,0.06945,0.53085,25.28205,0.2832,18.8652
44.9697,7.9341,11.8044,46.58625,10.3833,42.94905,37.83375,0.05445,0.47595,33.78195,0.1878,22.50105
6.1146,0.7431,2.24325,8.41965,0.65745,4.4139,39.56415,0.02715,0.4779,41.4552,0.1644,23.69535
0,0,0,0,0,0,38.69805,0.0306,0.41535,44.59455,0.63675,22.7508
0,0,0,0,0,0,32.81565,0.04215,0.43545,42.74505,1.57725,21.10995
0,0,0,0,0,0,31.1916,0.0615,0.61155,42.5868,1.85805,21.65715
0,0,0,0,0,0,31.30605,0.07065,0.6501,43.99155,1.632,23.06745
0,0,0,0,0,0,33.78735,0.1098,0.33285,46.83555,0.72585,27.5307
0,0,0,0,0,0,36.45,0.27195,0.15825,50.7519,0.3663,32.03025
0,0,0,0,0,0,38.4627,0.537,0.4836,53.5404,0.147,35.6397
0,0,0,0,0,0,41.1585,0.5133,1.82025,55.1802,0.06585,38.8623
0,0,0,0,0,0,41.9802,0.25305,3.58905,55.03605,0.1125,40.44975
0,0,0,0,0,0,43.33215,0.1329,4.1559,54.24165,0.32625,42.10305
0,0,0,0,0,0,44.0715,0.28155,3.63525,51.48465,0.5985,43.3347
0,0,0,0,0,0,46.2084,0.9936,2.1513,47.7237,0.1752,47.3334
4.5669,0.93285,1.338,4.3053,6.36375,5.034,48.0075,1.91955,0.65235,45.72765,0.033,52.85955
32.81505,9.23445,13.7484,31.4688,37.749,34.52145,45.40755,1.82805,0.0441,42.0486,0.0267,55.52775
63.1416,29.646,35.10225,59.8893,75.3168,67.4316,57.84465,0.465,0.03585,49.62195,0.3396,58.25295
